,0,1,2,3,4
75769,219,228,2.45,8.98,-15.63
75772,219,231,7.72,16.45,-10.82
75775,219,234,11.65,24.85,-6.03
75778,219,237,20.27,31.34,-6.57
75781,219,240,28.91,35.04,-9.43
75784,219,243,36.15,17.16,-10.9
75787,219,246,24.27,12.18,-14.4
75790,219,249,6.66,15.05,-17.62
75793,219,252,-3.58,16.43,-21.58
75796,219,255,-9.54,17.84,-25.3
75799,219,258,-19.88,16.69,-24.98
75802,219,261,-24.21,15.47,-28.8
75805,219,264,-27.38,11.13,-33.3
75808,219,267,-25.07,11.35,-36.18
75811,219,270,-28.28,12.48,-34.44
75814,219,273,-28.04,8.38,-35.84
75817,219,276,-26.38,1.35,-34.84
75820,219,279,-19.82,1.45,-36.24
75823,219,282,-20.9,1.96,-31.37
75826,219,285,-14.52,-1.63,-29.0
75829,219,288,-12.19,-5.65,-26.26
75832,219,291,-5.16,-2.9,-25.58
75835,219,294,-8.27,-1.51,-23.54
75838,219,297,-9.6,-3.41,-21.86
75841,219,300,-9.4,-5.57,-20.92
75844,219,303,-10.49,-3.27,-23.54
75847,219,306,-16.95,-1.53,-21.49
75850,219,309,-16.69,-3.8,-23.57
75853,219,312,-21.41,-6.28,-29.09
75856,219,315,-28.43,-10.2,-40.28
75859,219,318,-47.96,-3.95,-50.48
75862,219,321,-68.15,6.0,-63.66
75865,219,324,-68.62,16.56,-65.19
75868,219,327,-46.08,29.06,-72.12
75871,219,330,-43.76,36.03,-57.32
75874,219,333,-24.2,29.37,-55.45
75877,219,336,-17.99,14.84,-51.94
75880,219,339,-6.76,15.21,-45.74
75883,219,342,-11.59,13.0,-39.88
75886,219,345,-8.62,7.89,-37.42
75889,219,348,-7.6,9.96,-35.53
75892,219,351,-3.99,15.57,-34.85
75895,219,354,-2.11,23.34,-32.59
75898,219,357,-3.52,18.63,-40.72
75901,219,360,-5.84,17.08,-47.79
75904,219,363,-6.24,20.4,-51.33
75907,219,366,-6.94,17.42,-55.36
75910,219,369,-13.13,8.9,-61.52
75913,219,372,-12.96,3.16,-63.23
75916,219,375,-7.64,-1.64,-65.84
75919,219,378,-20.05,0.57,-61.59
75922,219,381,-25.65,-10.46,-56.58
75925,219,384,-30.6,-10.22,-53.98
75928,219,387,-17.84,-10.85,-57.09
75931,219,390,-25.92,-6.5,-53.93
75934,219,393,-26.83,-8.9,-51.45
75937,219,396,-25.5,-4.4,-57.44
75940,219,399,-19.77,-1.43,-67.04
75943,219,402,-23.13,6.09,-69.32
75946,219,405,-24.93,8.16,-69.96
75949,219,408,-21.02,4.3,-63.65
75952,219,411,-15.37,-1.41,-57.7
75955,219,414,-19.42,6.18,-48.03
75958,219,417,-16.82,2.8,-42.01
75961,219,420,-14.94,7.27,-40.72
75964,219,423,-12.08,5.31,-38.72
75967,219,426,-11.53,11.62,-34.37
75970,219,429,-7.88,8.94,-39.73
75973,219,432,-12.03,3.3,-41.57
75976,219,435,-8.84,-0.47,-40.34
75979,219,438,-9.7,-0.41,-35.82
75982,219,441,-11.78,-6.76,-27.93
75985,219,444,-14.0,-7.58,-19.12
75988,219,447,-15.5,-4.16,-16.66
75991,219,450,-18.58,0.83,-12.84
75994,219,453,-19.18,4.15,-12.71
75997,219,456,-20.49,5.32,-12.56
76000,219,459,-15.19,9.68,-20.04
76003,219,462,-18.12,7.92,-19.63
76006,219,465,-11.65,3.97,-19.66
76009,219,468,-11.15,1.21,-17.85
76010,219,828,-27.47,-5.31,-4.69
76013,219,831,-27.78,-3.41,-5.46
76016,219,834,-28.08,-1.51,-6.24
76019,219,837,-26.83,0.83,-7.5
76022,219,840,-25.57,3.18,-8.75
76025,219,843,-25.02,2.28,-9.12
76028,219,846,-24.46,1.38,-9.49
76031,219,849,-11.76,-13.6,-12.4
76034,219,852,0.94,-28.59,-15.31
76037,219,855,-12.26,-15.6,-14.73
76040,219,858,-25.45,-2.62,-14.15
76043,219,861,-26.3,-3.52,-12.78
76046,219,864,-27.15,-4.43,-11.42
77059,222,0,-12.65,17.33,-19.74
77062,222,3,-15.61,19.21,-22.88
77065,222,6,-22.83,22.94,-21.82
77068,222,9,-20.93,33.95,-18.95
77071,222,12,-21.72,27.39,-29.05
77074,222,15,-21.76,29.45,-29.95
77077,222,18,-24.28,28.54,-31.23
77080,222,21,-23.73,26.66,-35.41
77083,222,24,-27.38,21.91,-41.1
77086,222,27,-24.01,24.74,-42.35
77089,222,30,-23.4,27.28,-40.84
77092,222,33,-24.95,22.94,-43.45
77095,222,36,-21.73,21.92,-46.8
77098,222,39,-19.67,24.5,-44.15
77101,222,42,-11.14,24.45,-44.66
77104,222,45,-3.28,6.55,-44.19
77107,222,48,-13.25,0.78,-47.39
77110,222,51,-4.01,7.78,-47.57
77113,222,54,4.18,14.56,-43.05
77116,222,57,-5.7,7.78,-39.58
77119,222,60,-6.67,5.81,-35.16
77122,222,63,-2.71,10.17,-35.01
77125,222,66,-5.76,12.87,-30.65
77128,222,69,-12.43,6.59,-32.65
77131,222,72,-14.03,7.28,-29.11
77134,222,75,-13.6,13.72,-30.38
77137,222,78,-21.14,21.3,-23.78
77140,222,81,-21.71,9.46,-32.57
77143,222,84,-17.23,14.4,-34.07
77146,222,87,-23.01,24.01,-20.38
77149,222,90,-23.31,19.62,-22.27
77152,222,93,-26.57,19.45,-19.48
77155,222,96,-24.81,22.49,-26.32
77158,222,99,-21.97,26.64,-28.5
77161,222,102,-22.24,26.12,-32.12
77164,222,105,-19.83,17.73,-38.35
77167,222,108,-13.25,11.43,-42.52
77170,222,111,-3.41,16.46,-44.53
77173,222,114,-9.61,15.48,-43.41
77176,222,117,-9.19,4.51,-45.79
77179,222,120,-7.58,0.18,-46.71
77182,222,123,-6.77,0.71,-43.23
77185,222,126,-6.78,-3.13,-40.15
77188,222,129,-5.95,-8.7,-35.8
77191,222,132,-5.89,-10.01,-29.81
77194,222,135,-5.02,-1.02,-28.55
77197,222,138,-5.84,-1.0,-24.61
77200,222,141,-7.38,3.44,-25.38
77203,222,144,-6.15,5.93,-24.97
77206,222,147,0.86,9.59,-27.27
77209,222,150,2.3,11.22,-25.56
77212,222,153,6.25,11.92,-25.6
77215,222,156,8.81,13.06,-24.66
77218,222,159,16.19,13.45,-20.71
77221,222,162,18.83,18.65,-16.51
77224,222,165,25.33,9.87,-20.59
77227,222,168,19.48,5.02,-21.1
77230,222,171,15.08,5.45,-14.87
77233,222,174,11.16,9.42,-11.7
77236,222,177,4.04,13.4,-14.7
77239,222,180,4.98,13.81,-17.51
77242,222,183,0.6,21.49,-18.22
77245,222,186,-1.49,22.18,-21.22
77248,222,189,-7.75,19.53,-29.71
77251,222,192,-6.15,19.41,-33.88
77254,222,195,-2.75,20.74,-34.91
77257,222,198,-8.65,21.25,-34.55
77260,222,201,-14.06,16.46,-37.41
77263,222,204,-16.74,12.19,-37.65
77266,222,207,-15.86,10.94,-39.24
77269,222,210,-11.76,19.06,-35.14
77272,222,213,-17.27,12.2,-32.7
77275,222,216,-15.7,12.47,-31.85
77278,222,219,-10.4,13.2,-30.56
77281,222,222,-8.52,14.85,-25.54
77284,222,225,-2.46,12.75,-23.28
77287,222,228,2.06,15.21,-19.27
77290,222,231,9.43,21.53,-15.3
77293,222,234,13.3,33.34,-10.8
77296,222,237,25.66,42.51,-9.85
77299,222,240,41.87,47.07,-17.04
77302,222,243,57.39,11.25,-23.07
77305,222,246,36.17,0.91,-27.15
77308,222,249,13.07,2.28,-23.27
77311,222,252,-0.63,6.69,-21.11
77314,222,255,-8.44,8.59,-23.18
77317,222,258,-17.96,9.54,-18.77
77320,222,261,-23.81,9.55,-19.91
77323,222,264,-27.36,8.32,-25.32
77326,222,267,-25.09,9.79,-28.44
77329,222,270,-27.16,12.56,-25.98
77332,222,273,-26.66,8.44,-29.84
77335,222,276,-23.72,3.46,-30.11
77338,222,279,-17.99,5.16,-33.07
77341,222,282,-19.35,6.45,-28.73
77344,222,285,-15.1,2.8,-28.47
77347,222,288,-12.3,-4.01,-25.34
77350,222,291,-3.05,1.31,-27.65
77353,222,294,-7.77,-0.33,-24.75
77356,222,297,-9.68,-4.45,-23.16
77359,222,300,-10.28,-6.39,-22.49
77362,222,303,-11.07,-4.59,-23.65
77365,222,306,-17.39,-4.11,-22.07
77368,222,309,-12.99,-7.1,-25.8
77371,222,312,-20.37,-14.91,-32.72
77374,222,315,-29.79,-23.27,-46.58
77377,222,318,-60.55,-19.56,-60.61
77380,222,321,-90.89,-0.32,-81.41
77383,222,324,-101.04,20.94,-79.59
77386,222,327,-72.64,38.49,-84.47
77389,222,330,-55.13,50.79,-64.93
77392,222,333,-29.07,31.56,-64.98
77395,222,336,-18.31,21.36,-58.4
77398,222,339,-8.64,19.62,-49.73
77401,222,342,-8.62,17.38,-43.27
77404,222,345,-7.99,10.07,-41.43
77407,222,348,-5.92,11.76,-38.9
77410,222,351,-5.12,15.76,-39.69
77413,222,354,-0.08,25.07,-36.39
77416,222,357,-0.28,18.45,-44.6
77419,222,360,-5.06,17.74,-51.3
77422,222,363,-4.91,18.78,-55.63
77425,222,366,-6.09,16.33,-59.98
77428,222,369,-14.41,7.64,-63.82
77431,222,372,-11.6,8.77,-65.58
77434,222,375,-6.94,-8.11,-64.6
77437,222,378,-20.17,-3.73,-59.35
77440,222,381,-25.63,-12.45,-53.82
77443,222,384,-28.55,-12.85,-50.61
77446,222,387,-23.7,-11.69,-52.2
77449,222,390,-25.69,-6.7,-51.91
77452,222,393,-27.91,-8.25,-53.08
77455,222,396,-28.97,-2.27,-61.18
77458,222,399,-19.69,-6.24,-77.74
77461,222,402,-28.01,8.31,-84.54
77464,222,405,-29.76,12.67,-83.3
77467,222,408,-25.41,12.05,-75.48
77470,222,411,-15.95,-3.0,-63.98
77473,222,414,-20.61,9.96,-53.19
77476,222,417,-18.37,3.01,-44.92
77479,222,420,-15.0,10.72,-44.6
77482,222,423,-10.32,5.47,-44.01
77485,222,426,-11.32,15.76,-39.79
77488,222,429,-8.34,10.55,-44.69
77491,222,432,-9.12,4.65,-45.71
77494,222,435,-7.22,0.11,-43.62
77497,222,438,-4.1,0.09,-39.33
77500,222,441,-5.31,-10.01,-29.72
77503,222,444,-8.8,-9.73,-19.46
77506,222,447,-8.02,-5.14,-15.96
77509,222,450,-10.34,-0.03,-12.75
77512,222,453,-12.6,2.94,-8.98
77515,222,456,-13.53,5.26,-9.75
77518,222,459,-7.64,13.62,-18.44
77521,222,462,-14.31,12.51,-19.04
77524,222,465,-7.51,11.72,-22.38
77527,222,468,-8.68,6.34,-24.6
77528,222,828,-27.78,-6.55,-1.7
77531,222,831,-26.99,-3.15,-4.15
77534,222,834,-26.21,0.25,-6.6
77537,222,837,-25.35,2.81,-7.11
77540,222,840,-24.5,5.37,-7.62
77543,222,843,-23.6,4.8,-11.27
77546,222,846,-22.7,4.23,-14.92
77549,222,849,-9.12,-12.2,-16.56
77552,222,852,4.46,-28.64,-18.2
77555,222,855,-10.09,-17.58,-17.27
77558,222,858,-24.63,-6.52,-16.35
77561,222,861,-25.82,-5.79,-14.99
77564,222,864,-27.01,-5.06,-13.64
77761,225,408,-26.39,13.91,-68.53
77764,225,411,-19.7,10.01,-61.08
77767,225,414,-22.77,15.55,-53.4
77770,225,417,-17.38,7.82,-48.57
77773,225,420,-16.72,12.46,-45.83
77776,225,423,-11.35,8.85,-46.05
77779,225,426,-13.1,15.53,-43.49
77782,225,429,-11.55,9.17,-47.78
77785,225,432,-7.34,8.67,-49.21
77788,225,435,-8.56,-0.41,-47.4
77791,225,438,-5.27,-0.24,-43.36
77794,225,441,-4.79,-10.78,-34.3
77797,225,444,-6.18,-9.12,-25.54
77800,225,447,-2.53,-6.53,-20.36
77803,225,450,-6.01,-0.43,-16.83
77806,225,453,-7.55,2.69,-13.41
77809,225,456,-8.77,6.14,-14.12
77812,225,459,-6.17,11.91,-19.94
77815,225,462,-8.47,14.35,-21.12
77818,225,465,-5.97,15.19,-24.11
77821,225,468,-5.13,12.4,-26.49
77822,225,828,-25.74,-7.08,0.98
77825,225,831,-26.01,-3.59,-1.16
77828,225,834,-26.29,-0.1,-3.31
77831,225,837,-25.69,2.09,-6.94
77834,225,840,-25.09,4.28,-10.57
77837,225,843,-23.23,2.48,-14.61
77840,225,846,-21.37,0.68,-18.64
77843,225,849,-7.9,-14.16,-19.49
77846,225,852,5.57,-29.0,-20.34
77849,225,855,-9.81,-18.23,-19.97
77852,225,858,-25.19,-7.46,-19.59
77855,225,861,-26.23,-8.37,-18.36
77858,225,864,-27.28,-9.28,-17.12
78055,228,408,-27.38,15.77,-61.59
78058,228,411,-23.45,23.02,-58.17
78061,228,414,-24.94,21.15,-53.6
78064,228,417,-16.38,12.62,-52.22
78067,228,420,-18.44,14.19,-47.06
78070,228,423,-12.37,12.22,-48.09
78073,228,426,-14.88,15.29,-47.18
78076,228,429,-14.76,7.78,-50.88
78079,228,432,-5.56,12.69,-52.71
78082,228,435,-9.89,-0.93,-51.17
78085,228,438,-6.44,-0.57,-47.4
78088,228,441,-4.28,-11.56,-38.88
78091,228,444,-3.55,-8.51,-31.61
78094,228,447,2.96,-7.91,-24.76
78097,228,450,-1.68,-0.83,-20.92
78100,228,453,-2.49,2.45,-17.84
78103,228,456,-4.0,7.03,-18.49
78106,228,459,-4.69,10.2,-21.44
78109,228,462,-2.63,16.2,-23.2
78112,228,465,-4.44,18.67,-25.85
78115,228,468,-1.57,18.46,-28.38
78116,228,828,-24.35,-7.23,-2.08
78119,228,831,-24.02,-3.55,-4.07
78122,228,834,-23.69,0.12,-6.05
78125,228,837,-24.24,2.74,-7.5
78128,228,840,-24.78,5.36,-8.96
78131,228,843,-23.02,5.17,-14.55
78134,228,846,-21.26,4.98,-20.14
78137,228,849,-9.4,-10.23,-23.38
78140,228,852,2.47,-25.44,-26.62
78143,228,855,-8.91,-17.14,-26.47
78146,228,858,-20.3,-8.85,-26.31
78149,228,861,-21.22,-9.62,-25.16
78152,228,864,-22.13,-10.4,-24.0
78349,231,408,-23.49,21.63,-54.01
78352,231,411,-20.55,27.85,-50.6
78355,231,414,-21.65,24.06,-47.41
78358,231,417,-19.25,15.74,-46.4
78361,231,420,-18.75,16.51,-43.33
78364,231,423,-12.19,15.5,-45.03
78367,231,426,-15.1,18.08,-43.88
78370,231,429,-15.88,11.81,-47.35
78373,231,432,-10.3,10.52,-51.06
78376,231,435,-11.76,2.0,-49.38
78379,231,438,-7.27,1.3,-46.98
78382,231,441,-6.02,-7.34,-40.45
78385,231,444,-3.63,-5.71,-34.58
78388,231,447,2.11,-5.8,-26.78
78391,231,450,-1.49,-0.4,-23.05
78394,231,453,-2.04,2.28,-20.15
78397,231,456,-2.52,5.6,-19.89
78400,231,459,-1.48,9.9,-22.18
78403,231,462,-3.61,13.64,-24.65
78406,231,465,-6.05,14.64,-28.02
78409,231,468,-5.27,17.33,-29.22
78410,231,828,-22.21,-8.91,2.14
78413,231,831,-23.68,-5.36,1.95
78416,231,834,-25.14,-1.8,1.76
78419,231,837,-24.48,2.3,-1.28
78422,231,840,-23.83,6.4,-4.32
78425,231,843,-23.73,5.86,-11.23
78428,231,846,-23.63,5.33,-18.15
78431,231,849,-9.45,-12.17,-22.24
78434,231,852,4.73,-29.67,-26.34
78437,231,855,-11.88,-19.73,-23.67
78440,231,858,-28.49,-9.8,-20.99
78443,231,861,-27.86,-8.49,-23.37
78446,231,864,-27.23,-7.17,-25.75
78643,234,408,-19.61,27.49,-46.43
78646,234,411,-17.64,32.67,-43.03
78649,234,414,-18.35,26.96,-41.22
78652,234,417,-22.13,18.86,-40.58
78655,234,420,-19.07,18.83,-39.6
78658,234,423,-12.01,18.78,-41.98
78661,234,426,-15.31,20.87,-40.57
78664,234,429,-16.99,15.83,-43.82
78667,234,432,-15.03,8.36,-49.41
78670,234,435,-13.63,4.94,-47.6
78673,234,438,-8.11,3.16,-46.56
78676,234,441,-7.77,-3.12,-42.02
78679,234,444,-3.7,-2.92,-37.54
78682,234,447,1.25,-3.68,-28.81
78685,234,450,-1.31,0.04,-25.18
78688,234,453,-1.59,2.12,-22.47
78691,234,456,-1.03,4.16,-21.29
78694,234,459,1.74,9.61,-22.92
78697,234,462,-4.6,11.09,-26.11
78700,234,465,-7.67,10.61,-30.2
78703,234,468,-8.96,16.2,-30.05
78704,234,828,-19.48,-9.69,-1.0
78707,234,831,-20.45,-5.29,-1.89
78710,234,834,-21.42,-0.89,-2.77
78713,234,837,-21.9,3.42,-4.31
78716,234,840,-22.37,7.73,-5.86
78719,234,843,-21.65,7.84,-13.17
78722,234,846,-20.92,7.94,-20.48
78725,234,849,-9.43,-12.3,-21.74
78728,234,852,2.06,-32.54,-23.0
78731,234,855,-8.55,-18.68,-27.09
78734,234,858,-19.16,-4.82,-31.17
78737,234,861,-20.63,-8.1,-29.89
78740,234,864,-22.09,-11.38,-28.61
78937,237,408,-16.75,24.72,-37.57
78940,237,411,-14.82,28.5,-36.26
78943,237,414,-13.57,26.88,-35.21
78946,237,417,-20.75,19.51,-34.34
78949,237,420,-19.28,18.48,-35.23
78952,237,423,-13.17,19.19,-38.17
78955,237,426,-14.87,21.81,-36.38
78958,237,429,-18.12,21.24,-37.12
78961,237,432,-14.61,10.43,-45.38
78964,237,435,-10.5,7.37,-45.86
78967,237,438,-6.2,6.36,-44.76
78970,237,441,-4.51,-1.62,-40.49
78973,237,444,-1.25,-3.72,-35.33
78976,237,447,1.02,-4.16,-29.33
78979,237,450,1.1,1.44,-25.81
78982,237,453,-0.56,0.76,-24.14
78985,237,456,-0.29,3.5,-23.91
78988,237,459,3.17,12.36,-23.62
78991,237,462,-4.11,9.6,-27.59
78994,237,465,-8.72,9.06,-30.04
78997,237,468,-7.18,9.3,-31.11
78998,237,828,-15.67,-12.38,-3.88
79001,237,831,-16.13,-8.65,-4.1
79004,237,834,-16.6,-4.93,-4.31
79007,237,837,-16.88,-1.17,-5.45
79010,237,840,-17.17,2.6,-6.59
79013,237,843,-17.48,4.03,-12.72
79016,237,846,-17.79,5.46,-18.86
79019,237,849,-13.19,-6.49,-22.09
79022,237,852,-8.59,-18.44,-25.33
79025,237,855,-13.84,-12.72,-28.47
79028,237,858,-19.1,-7.0,-31.61
79031,237,861,-20.65,-10.77,-29.84
79034,237,864,-22.2,-14.55,-28.07
79231,240,408,-13.88,21.96,-28.71
79234,240,411,-12.0,24.33,-29.5
79237,240,414,-8.78,26.8,-29.21
79240,240,417,-19.38,20.17,-28.1
79243,240,420,-19.5,18.13,-30.85
79246,240,423,-14.33,19.61,-34.36
79249,240,426,-14.43,22.76,-32.19
79252,240,429,-19.25,26.64,-30.42
79255,240,432,-14.18,12.5,-41.36
79258,240,435,-7.37,9.8,-44.12
79261,240,438,-4.3,9.55,-42.97
79264,240,441,-1.25,-0.12,-38.97
79267,240,444,1.19,-4.52,-33.13
79270,240,447,0.8,-4.64,-29.84
79273,240,450,3.5,2.84,-26.45
79276,240,453,0.46,-0.6,-25.81
79279,240,456,0.46,2.85,-26.53
79282,240,459,4.6,15.1,-24.33
79285,240,462,-3.62,8.1,-29.08
79288,240,465,-9.78,7.51,-29.89
79291,240,468,-5.39,2.41,-32.18
79294,240,471,-2.18,8.39,-33.26
79297,240,474,-24.61,-0.05,-25.47
79300,240,477,-23.71,-3.29,-23.68
79303,240,480,-23.03,-4.88,-18.45
79306,240,483,-18.41,-7.35,-20.86
79309,240,486,-18.01,-6.01,-15.67
79312,240,489,-11.31,-2.77,-14.83
79315,240,492,-15.44,-2.32,-7.84
79318,240,495,-15.21,1.49,-5.47
79321,240,498,-16.3,2.84,-2.5
79324,240,501,-14.49,10.21,-0.95
79327,240,504,-13.53,16.4,0.15
79330,240,507,-16.4,22.59,-1.73
79333,240,510,-18.07,27.4,-3.94
79336,240,513,-22.12,30.63,-8.53
79339,240,516,-20.87,28.6,-13.5
79342,240,519,-17.56,24.19,-22.32
79345,240,522,-15.2,22.51,-21.56
79348,240,525,-13.3,10.94,-22.9
79351,240,528,-9.49,6.43,-23.07
79354,240,531,-9.35,10.15,-18.74
79357,240,534,-10.28,6.07,-19.19
79360,240,537,-9.16,6.1,-19.32
79363,240,540,-10.53,5.35,-21.59
79366,240,543,-12.8,8.19,-22.85
79369,240,546,-15.81,6.33,-25.78
79372,240,549,-19.87,5.22,-29.05
79375,240,552,-20.98,2.09,-31.21
79378,240,555,-20.6,13.53,-35.39
79381,240,558,-31.66,18.1,-34.86
79384,240,561,-38.95,15.23,-39.89
79387,240,564,-39.46,11.15,-46.02
79390,240,567,-37.07,6.69,-52.97
79393,240,570,-36.71,12.75,-56.42
79396,240,573,-40.91,3.68,-59.59
79399,240,576,-37.24,-3.76,-64.24
79402,240,579,-35.39,-13.61,-61.7
79405,240,582,-35.07,-3.9,-59.82
79408,240,585,-37.23,-5.5,-52.14
79411,240,588,-35.56,-5.27,-46.29
79414,240,591,-33.42,-1.08,-43.91
79417,240,594,-33.11,8.42,-42.39
79420,240,597,-33.2,9.54,-43.1
79423,240,600,-31.06,9.03,-45.24
79426,240,603,-30.88,12.59,-45.19
79429,240,606,-27.6,14.23,-44.72
79432,240,609,-27.74,11.93,-42.4
79435,240,612,-24.15,12.23,-42.35
79438,240,615,-16.37,21.23,-42.36
79441,240,618,-23.38,24.41,-40.47
79444,240,621,-24.67,22.81,-47.18
79447,240,624,-25.06,22.1,-51.18
79450,240,627,-22.54,23.03,-53.76
79453,240,630,-26.09,34.22,-47.42
79456,240,633,-33.94,26.39,-48.65
79459,240,636,-45.4,19.83,-43.7
79462,240,639,-48.02,14.41,-46.5
79465,240,642,-55.13,-6.23,-29.1
79468,240,645,-36.8,-14.91,-28.67
79471,240,648,-27.66,-9.79,-24.35
79474,240,651,-23.11,1.11,-22.55
79477,240,654,-20.87,11.25,-21.58
79480,240,657,-25.47,13.8,-20.05
79483,240,660,-23.89,18.8,-20.91
79486,240,663,-20.12,23.76,-24.87
79489,240,666,-26.12,22.95,-22.87
79492,240,669,-28.42,21.39,-24.64
79495,240,672,-29.02,18.07,-25.19
79498,240,675,-29.35,21.39,-23.63
79501,240,678,-32.16,18.24,-23.77
79504,240,681,-33.1,16.0,-25.65
79507,240,684,-33.87,13.75,-23.28
79510,240,687,-32.2,19.77,-24.09
79513,240,690,-35.05,23.66,-18.08
79516,240,693,-39.87,27.06,-19.65
79519,240,696,-40.88,31.92,-24.55
79522,240,699,-40.54,40.68,-30.88
79525,240,702,-44.12,49.21,-32.4
79528,240,705,-46.83,57.83,-29.32
79531,240,708,-48.63,54.87,-47.6
79534,240,711,-18.63,72.31,-61.96
79537,240,714,-52.8,54.45,-69.27
79540,240,717,-64.62,25.52,-76.33
79543,240,720,-64.3,11.74,-74.49
79546,240,723,-56.49,-2.14,-68.45
79549,240,726,-62.03,-11.73,-45.7
79552,240,729,-51.89,-10.95,-41.63
79555,240,732,-48.95,-9.74,-34.86
79558,240,735,-38.91,-1.17,-40.21
79561,240,738,-44.36,2.84,-29.08
79564,240,741,-38.67,2.18,-28.1
79567,240,744,-35.71,1.51,-24.25
79570,240,747,-31.6,4.6,-23.77
79573,240,750,-28.4,6.48,-20.52
79576,240,753,-23.89,5.86,-20.02
79579,240,756,-22.28,6.74,-21.12
79582,240,759,-21.24,6.53,-20.4
79585,240,762,-18.37,6.31,-18.82
79588,240,765,-18.26,2.96,-16.0
79591,240,768,-17.57,3.66,-12.8
79594,240,771,-16.77,5.33,-11.71
79597,240,774,-17.16,8.45,-7.04
79600,240,777,-17.94,11.84,-7.04
79603,240,780,-15.36,15.27,-10.12
79606,240,783,-13.71,19.23,-11.63
79609,240,786,-14.97,20.44,-11.86
79612,240,789,-16.39,18.02,-15.33
79615,240,792,-19.49,19.3,-16.02
79618,240,795,-24.99,18.64,-16.88
79621,240,798,-33.66,11.52,-9.95
79624,240,801,-34.03,-0.42,-15.1
79627,240,804,-29.83,-7.15,-16.22
79630,240,807,-24.42,-11.21,-18.24
79633,240,810,-22.51,-8.83,-23.19
79636,240,813,-20.0,-13.33,-22.01
79639,240,816,-18.72,-19.38,-19.88
79642,240,819,-15.5,-19.13,-19.23
79645,240,822,-15.67,-19.83,-14.42
79648,240,825,-11.87,-17.23,-12.18
79651,240,828,-11.85,-15.07,-6.76
79654,240,831,-10.81,-11.82,-6.38
79657,240,834,-11.78,-8.97,-5.86
79660,240,837,-11.21,-5.37,-5.71
79663,240,840,-11.96,-2.54,-7.31
79666,240,843,-11.8,0.39,-14.49
79669,240,846,-14.66,2.99,-17.24
79672,240,849,-15.54,-0.69,-25.17
79675,240,852,-19.23,-4.34,-27.66
79678,240,855,-13.49,-3.2,-35.37
79681,240,858,-19.05,-9.18,-32.05
79684,240,861,-20.1,-13.9,-32.14
79687,240,864,-22.3,-17.71,-27.52
79690,240,867,-22.59,-14.58,-28.28
79693,240,870,-28.28,-15.03,-20.43
80620,243,408,-13.33,18.43,-21.92
80623,243,411,-10.26,21.7,-23.54
80626,243,414,-10.68,22.37,-23.82
80629,243,417,-18.13,17.64,-24.33
80632,243,420,-19.04,16.94,-26.54
80635,243,423,-12.6,19.93,-30.14
80638,243,426,-15.81,21.81,-29.52
80641,243,429,-16.04,23.93,-32.03
80644,243,432,-11.93,16.22,-40.08
80647,243,435,-3.82,15.89,-42.09
80650,243,438,-4.57,8.98,-43.39
80653,243,441,-0.04,0.24,-40.19
80656,243,444,4.13,-3.56,-34.63
80659,243,447,6.58,-2.98,-30.49
80662,243,450,6.48,4.83,-28.59
80665,243,453,2.36,-1.49,-27.73
80668,243,456,2.76,1.31,-27.77
80671,243,459,7.22,8.12,-26.64
80674,243,462,-0.36,7.62,-30.03
80677,243,465,-3.87,4.36,-30.74
80680,243,468,-2.97,-0.74,-31.25
80683,243,471,-4.37,-0.57,-28.74
80686,243,474,-16.45,-4.98,-23.12
80689,243,477,-17.88,-5.76,-19.83
80692,243,480,-19.05,-6.29,-14.72
80695,243,483,-15.88,-4.58,-18.56
80698,243,486,-17.19,-3.54,-14.14
80701,243,489,-14.6,-2.0,-11.33
80704,243,492,-16.85,-2.49,-6.5
80707,243,495,-17.21,0.98,-3.76
80710,243,498,-18.15,3.08,-0.82
80713,243,501,-17.36,8.05,3.97
80716,243,504,-17.17,14.3,4.36
80719,243,507,-19.47,22.37,0.71
80722,243,510,-20.38,27.31,-0.21
80725,243,513,-22.13,30.4,-5.83
80728,243,516,-20.34,30.17,-9.27
80731,243,519,-15.93,26.71,-19.73
80734,243,522,-14.56,24.37,-20.47
80737,243,525,-11.77,15.63,-22.94
80740,243,528,-6.76,10.3,-24.31
80743,243,531,-4.96,11.38,-22.22
80746,243,534,-6.08,9.05,-22.13
80749,243,537,-4.65,5.74,-23.93
80752,243,540,-6.59,4.22,-24.84
80755,243,543,-7.43,4.23,-26.0
80758,243,546,-12.19,2.21,-27.86
80761,243,549,-17.07,4.06,-28.24
80764,243,552,-19.71,-0.79,-27.73
80767,243,555,-17.77,8.12,-33.42
80770,243,558,-29.26,11.71,-31.83
80773,243,561,-35.26,11.11,-36.32
80776,243,564,-36.64,8.89,-42.73
80779,243,567,-32.69,9.54,-50.26
80782,243,570,-36.8,10.98,-52.06
80785,243,573,-40.56,2.38,-54.52
80788,243,576,-37.72,-0.1,-58.74
80791,243,579,-35.82,-14.63,-57.0
80794,243,582,-39.11,-4.34,-52.85
80797,243,585,-38.77,-5.54,-46.01
80800,243,588,-35.96,-4.18,-42.48
80803,243,591,-33.08,4.03,-41.64
80806,243,594,-34.1,9.27,-39.53
80809,243,597,-32.98,12.13,-41.0
80812,243,600,-32.3,11.29,-42.62
80815,243,603,-28.73,16.27,-44.34
80818,243,606,-27.34,16.54,-43.74
80821,243,609,-24.97,17.52,-42.62
80824,243,612,-25.11,12.1,-42.39
80827,243,615,-14.54,22.11,-43.59
